S. No.,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
4531,04-15-2020,Mizoram,1,1,0,0
4532,04-16-2020,Mizoram,1,1,0,0
4533,04-17-2020,Mizoram,1,1,0,0
4534,04-18-2020,Mizoram,1,1,0,0
4535,04-19-2020,Mizoram,1,1,0,0
4536,04-20-2020,Mizoram,1,1,0,0
4537,04-21-2020,Mizoram,1,1,0,0
4538,04-22-2020,Mizoram,1,1,0,0
4539,04-23-2020,Mizoram,1,1,0,0
4540,04-24-2020,Mizoram,1,1,0,0
4541,04-25-2020,Mizoram,1,1,0,0
4542,04-26-2020,Mizoram,1,1,0,0
4543,04-27-2020,Mizoram,1,1,0,0
4544,04-28-2020,Mizoram,1,1,0,0
4545,04-29-2020,Mizoram,1,1,0,0
4546,04-30-2020,Mizoram,1,1,0,0
4547,05-01-2020,Mizoram,1,1,0,0
4548,05-02-2020,Mizoram,1,1,0,0
4549,05-03-2020,Mizoram,1,1,0,0
4550,05-04-2020,Mizoram,1,1,0,0
4551,05-05-2020,Mizoram,1,1,0,0
4552,05-06-2020,Mizoram,1,1,0,0
4553,05-07-2020,Mizoram,1,1,0,0
4554,05-08-2020,Mizoram,1,1,0,0
4555,05-09-2020,Mizoram,1,1,0,0
4556,05-10-2020,Mizoram,1,0,1,0
4557,05-11-2020,Mizoram,1,0,1,0
4558,05-12-2020,Mizoram,1,0,1,0
4559,05-13-2020,Mizoram,1,0,1,0
4560,05-14-2020,Mizoram,1,0,1,0
4561,05-15-2020,Mizoram,1,0,1,0
4562,05-16-2020,Mizoram,1,0,1,0
4563,05-17-2020,Mizoram,1,0,1,0
4564,05-18-2020,Mizoram,1,0,1,0
4565,05-19-2020,Mizoram,1,0,1,0
4566,05-20-2020,Mizoram,1,0,1,0
4567,05-21-2020,Mizoram,1,0,1,0
4568,05-22-2020,Mizoram,1,0,1,0
4569,05-23-2020,Mizoram,1,0,1,0
4570,05-24-2020,Mizoram,1,0,1,0
4571,05-25-2020,Mizoram,1,0,1,0
4572,05-26-2020,Mizoram,1,0,1,0
4573,05-27-2020,Mizoram,1,0,1,0
4574,05-28-2020,Mizoram,1,0,1,0
4575,05-29-2020,Mizoram,1,0,1,0
4576,05-30-2020,Mizoram,1,0,1,0
4577,05-31-2020,Mizoram,1,0,1,0
4578,06-01-2020,Mizoram,1,0,1,0
4579,06-02-2020,Mizoram,1,0,1,0
4580,06-03-2020,Mizoram,13,12,1,0
4581,06-04-2020,Mizoram,14,13,1,0
4582,06-05-2020,Mizoram,17,16,1,0
4583,06-06-2020,Mizoram,22,21,1,0
4584,06-07-2020,Mizoram,24,23,1,0
4585,06-08-2020,Mizoram,34,33,1,0
4586,06-09-2020,Mizoram,42,41,1,0
4587,06-10-2020,Mizoram,88,87,1,0
4588,06-11-2020,Mizoram,93,92,1,0
4589,06-12-2020,Mizoram,102,101,1,0
4590,06-13-2020,Mizoram,104,103,1,0
4591,06-14-2020,Mizoram,107,106,1,0
4592,06-15-2020,Mizoram,112,111,1,0
4593,06-16-2020,Mizoram,117,116,1,0
4594,06-17-2020,Mizoram,121,120,1,0
4595,06-18-2020,Mizoram,121,120,1,0
4596,06-19-2020,Mizoram,130,129,1,0
4597,06-20-2020,Mizoram,130,129,1,0
4598,06-21-2020,Mizoram,140,131,9,0
4599,06-22-2020,Mizoram,141,132,9,0
4600,06-23-2020,Mizoram,141,132,9,0
4601,06-24-2020,Mizoram,142,133,9,0
4602,06-25-2020,Mizoram,142,123,19,0
4603,06-26-2020,Mizoram,145,115,30,0
4604,06-27-2020,Mizoram,145,115,30,0
4605,06-28-2020,Mizoram,148,93,55,0
4606,06-29-2020,Mizoram,148,93,55,0
4607,06-30-2020,Mizoram,148,93,55,0
4608,07-01-2020,Mizoram,160,38,122,0
4609,07-02-2020,Mizoram,160,37,123,0
4610,07-03-2020,Mizoram,162,36,126,0
4611,07-04-2020,Mizoram,162,36,126,0
4612,07-05-2020,Mizoram,164,34,130,0
4613,07-06-2020,Mizoram,186,56,130,0
4614,07-07-2020,Mizoram,197,64,133,0
4615,07-08-2020,Mizoram,197,64,133,0
4616,07-09-2020,Mizoram,197,64,133,0
4617,07-10-2020,Mizoram,197,64,133,0
4618,07-11-2020,Mizoram,226,83,143,0
4619,07-12-2020,Mizoram,227,77,150,0
4620,07-13-2020,Mizoram,231,81,150,0
4621,07-14-2020,Mizoram,233,82,151,0
4622,07-15-2020,Mizoram,238,79,159,0
4623,07-16-2020,Mizoram,238,79,159,0
4624,07-17-2020,Mizoram,272,112,160,0
4625,07-18-2020,Mizoram,282,122,160,0
4626,07-19-2020,Mizoram,284,117,167,0
4627,07-20-2020,Mizoram,284,117,167,0
4628,07-21-2020,Mizoram,297,129,168,0
4629,07-22-2020,Mizoram,317,149,168,0
4630,07-23-2020,Mizoram,317,138,179,0
4631,07-24-2020,Mizoram,332,149,183,0
4632,07-25-2020,Mizoram,361,178,183,0
4633,07-26-2020,Mizoram,361,178,183,0
4634,07-27-2020,Mizoram,361,168,193,0
4635,07-28-2020,Mizoram,384,191,193,0
4636,07-29-2020,Mizoram,384,186,198,0
4637,07-30-2020,Mizoram,398,183,215,0
4638,07-31-2020,Mizoram,408,174,234,0
4639,08-01-2020,Mizoram,412,165,247,0
4640,08-02-2020,Mizoram,468,215,253,0
4641,08-03-2020,Mizoram,482,224,258,0
4642,08-04-2020,Mizoram,501,235,266,0
4643,08-05-2020,Mizoram,504,222,282,0
4644,08-06-2020,Mizoram,537,251,286,0
4645,08-07-2020,Mizoram,539,251,288,0
4646,08-08-2020,Mizoram,566,277,289,0
4647,08-09-2020,Mizoram,593,297,296,0
4648,08-10-2020,Mizoram,620,322,298,0
4649,08-11-2020,Mizoram,623,300,323,0
4650,08-12-2020,Mizoram,648,325,323,0
4651,08-13-2020,Mizoram,649,319,330,0
4652,08-14-2020,Mizoram,649,306,343,0
4653,08-15-2020,Mizoram,657,309,348,0
4654,08-16-2020,Mizoram,777,421,356,0
4655,08-17-2020,Mizoram,789,418,371,0
4656,08-18-2020,Mizoram,789,417,372,0
4657,08-19-2020,Mizoram,860,481,379,0
4658,08-20-2020,Mizoram,873,489,384,0
4659,08-21-2020,Mizoram,895,493,402,0
4660,08-22-2020,Mizoram,903,483,420,0
4661,08-23-2020,Mizoram,917,494,423,0
4662,08-24-2020,Mizoram,918,459,459,0
4663,08-25-2020,Mizoram,953,492,461,0
4664,08-26-2020,Mizoram,967,503,464,0
4665,08-27-2020,Mizoram,967,494,473,0
4666,08-28-2020,Mizoram,974,474,500,0
4667,08-29-2020,Mizoram,1003,494,509,0
4668,08-30-2020,Mizoram,1008,424,584,0
4669,08-31-2020,Mizoram,1011,422,589,0
4670,09-01-2020,Mizoram,1011,420,591,0
4671,09-02-2020,Mizoram,1020,408,612,0
4672,09-03-2020,Mizoram,1020,359,661,0
4673,09-04-2020,Mizoram,1040,369,671,0
4674,09-05-2020,Mizoram,1046,363,683,0
4675,09-06-2020,Mizoram,1062,344,718,0
4676,09-07-2020,Mizoram,1114,380,734,0
4677,09-08-2020,Mizoram,1114,379,735,0
4678,09-09-2020,Mizoram,1123,378,745,0
4679,09-10-2020,Mizoram,1192,442,750,0
4680,09-11-2020,Mizoram,1333,583,750,0
4681,09-12-2020,Mizoram,1379,589,790,0
4682,09-13-2020,Mizoram,1414,591,823,0
4683,09-14-2020,Mizoram,1428,598,830,0
4684,09-15-2020,Mizoram,1468,549,919,0
4685,09-16-2020,Mizoram,1480,558,922,0
4686,09-17-2020,Mizoram,1506,567,939,0
4687,09-18-2020,Mizoram,1534,585,949,0
4688,09-19-2020,Mizoram,1548,575,973,0
4689,09-20-2020,Mizoram,1578,588,990,0
4690,09-21-2020,Mizoram,1585,583,1002,0
4691,09-22-2020,Mizoram,1692,680,1012,0
4692,09-23-2020,Mizoram,1713,690,1023,0
4693,09-24-2020,Mizoram,1713,618,1095,0
4694,09-25-2020,Mizoram,1786,681,1105,0
4695,09-26-2020,Mizoram,1835,546,1289,0
4696,09-27-2020,Mizoram,1865,549,1316,0
4697,09-28-2020,Mizoram,1908,535,1373,0
4698,09-29-2020,Mizoram,1958,499,1459,0
4699,09-30-2020,Mizoram,1986,410,1576,0
4700,10-01-2020,Mizoram,2017,420,1597,0
4701,10-02-2020,Mizoram,2049,328,1721,0
4702,10-03-2020,Mizoram,2103,344,1759,0
4703,10-04-2020,Mizoram,2120,348,1772,0
4704,10-05-2020,Mizoram,2120,313,1807,0
4705,10-06-2020,Mizoram,2128,291,1837,0
4706,10-07-2020,Mizoram,2148,261,1887,0
4707,10-08-2020,Mizoram,2150,231,1919,0
4708,10-09-2020,Mizoram,2157,220,1937,0
4709,10-10-2020,Mizoram,2162,188,1974,0
4710,04-14-2020,Nagaland,1,1,0,0
4711,04-15-2020,Nagaland,0,0,0,0
4712,04-16-2020,Nagaland,0,0,0,0
4713,04-17-2020,Nagaland,0,0,0,0
4714,04-18-2020,Nagaland,0,0,0,0
4715,04-19-2020,Nagaland,0,0,0,0
4716,04-20-2020,Nagaland,0,0,0,0
4717,04-21-2020,Nagaland,0,0,0,0
4718,05-26-2020,Nagaland,3,3,0,0
4719,05-27-2020,Nagaland,4,4,0,0
4720,05-28-2020,Nagaland,4,4,0,0
4721,05-29-2020,Nagaland,18,18,0,0
4722,05-30-2020,Nagaland,25,25,0,0
4723,05-31-2020,Nagaland,36,36,0,0
4724,06-01-2020,Nagaland,43,43,0,0
4725,06-02-2020,Nagaland,43,43,0,0
4726,06-03-2020,Nagaland,49,49,0,0
4727,06-04-2020,Nagaland,58,58,0,0
4728,06-05-2020,Nagaland,80,80,0,0
4729,06-06-2020,Nagaland,94,94,0,0
4730,06-07-2020,Nagaland,107,107,0,0
4731,06-08-2020,Nagaland,118,110,8,0
4732,06-09-2020,Nagaland,123,115,8,0
4733,06-10-2020,Nagaland,127,117,10,0
4734,06-11-2020,Nagaland,128,106,22,0
4735,06-12-2020,Nagaland,128,106,22,0
4736,06-13-2020,Nagaland,156,107,49,0
4737,06-14-2020,Nagaland,163,87,76,0
4738,06-15-2020,Nagaland,168,80,88,0
4739,06-16-2020,Nagaland,177,85,92,0
4740,06-17-2020,Nagaland,179,87,92,0
4741,06-18-2020,Nagaland,193,90,103,0
4742,06-19-2020,Nagaland,193,90,103,0
4743,06-20-2020,Nagaland,198,73,125,0
4744,06-21-2020,Nagaland,201,63,138,0
4745,06-22-2020,Nagaland,211,70,141,0
4746,06-23-2020,Nagaland,280,139,141,0
4747,06-24-2020,Nagaland,330,189,141,0
4748,06-25-2020,Nagaland,347,199,148,0
4749,06-26-2020,Nagaland,355,195,160,0
4750,06-27-2020,Nagaland,371,209,162,0
4751,06-28-2020,Nagaland,387,223,164,0
4752,06-29-2020,Nagaland,415,251,164,0
4753,06-30-2020,Nagaland,434,266,168,0
4754,07-01-2020,Nagaland,459,291,168,0
4755,07-02-2020,Nagaland,459,291,168,0
4756,07-03-2020,Nagaland,501,319,182,0
4757,07-04-2020,Nagaland,539,311,228,0
4758,07-05-2020,Nagaland,563,335,228,0
4759,07-06-2020,Nagaland,590,359,231,0
4760,07-07-2020,Nagaland,625,382,243,0
4761,07-08-2020,Nagaland,625,382,243,0
4762,07-09-2020,Nagaland,657,353,304,0
4763,07-10-2020,Nagaland,673,369,304,0
4764,07-11-2020,Nagaland,732,428,304,0
4765,07-12-2020,Nagaland,748,435,313,0
4766,07-13-2020,Nagaland,774,447,327,0
4767,07-14-2020,Nagaland,845,505,340,0
4768,07-15-2020,Nagaland,896,550,346,0
4769,07-16-2020,Nagaland,902,554,348,0
4770,07-17-2020,Nagaland,916,525,391,0
4771,07-18-2020,Nagaland,956,551,405,0
4772,07-19-2020,Nagaland,978,546,432,0
4773,07-20-2020,Nagaland,988,543,445,0
4774,07-21-2020,Nagaland,1021,537,484,0
4775,07-22-2020,Nagaland,1030,545,485,0
4776,07-23-2020,Nagaland,1084,598,486,0
4777,07-24-2020,Nagaland,1174,644,530,0
4778,07-25-2020,Nagaland,1239,701,537,1
4779,07-26-2020,Nagaland,1289,744,541,4
4780,07-27-2020,Nagaland,1339,786,549,4
4781,07-28-2020,Nagaland,1385,811,569,5
4782,07-29-2020,Nagaland,1460,878,577,5
4783,07-30-2020,Nagaland,1513,913,595,5
4784,07-31-2020,Nagaland,1566,936,625,5
4785,08-01-2020,Nagaland,1693,1053,635,5
4786,08-02-2020,Nagaland,1831,1186,640,5
4787,08-03-2020,Nagaland,1935,1282,648,5
4788,08-04-2020,Nagaland,2129,1467,657,5
4789,08-05-2020,Nagaland,2405,1741,659,5
4790,08-06-2020,Nagaland,2498,1807,685,6
4791,08-07-2020,Nagaland,2580,1755,819,6
4792,08-08-2020,Nagaland,2657,1826,824,7
4793,08-09-2020,Nagaland,2688,1785,896,7
4794,08-10-2020,Nagaland,2781,1869,904,8
4795,08-11-2020,Nagaland,3011,2030,973,8
4796,08-12-2020,Nagaland,3031,2032,991,8
4797,08-13-2020,Nagaland,3118,1997,1113,8
4798,08-14-2020,Nagaland,3168,2021,1139,8
4799,08-15-2020,Nagaland,3322,2116,1198,8
4800,08-16-2020,Nagaland,3340,2011,1321,8
4801,08-17-2020,Nagaland,3394,1964,1422,8
4802,08-18-2020,Nagaland,3455,1917,1530,8
4803,08-19-2020,Nagaland,3520,1848,1664,8
4804,08-20-2020,Nagaland,3558,1844,1706,8
4805,08-21-2020,Nagaland,3583,1654,1921,8
4806,08-22-2020,Nagaland,3619,1537,2074,8
4807,08-23-2020,Nagaland,3635,1460,2166,9
4808,08-24-2020,Nagaland,3686,1383,2294,9
4809,08-25-2020,Nagaland,3714,1309,2396,9
4810,08-26-2020,Nagaland,3752,1132,2611,9
4811,08-27-2020,Nagaland,3778,1158,2611,9
4812,08-28-2020,Nagaland,3784,1040,2735,9
4813,08-29-2020,Nagaland,3805,946,2850,9
4814,08-30-2020,Nagaland,3851,925,2917,9
4815,08-31-2020,Nagaland,3922,887,3026,9
4816,09-01-2020,Nagaland,3950,874,3067,9
4817,09-02-2020,Nagaland,4003,793,3201,9
4818,09-03-2020,Nagaland,4017,785,3223,9
4819,09-04-2020,Nagaland,4066,733,3324,9
4820,09-05-2020,Nagaland,4107,736,3361,10
4821,09-06-2020,Nagaland,4128,726,3392,10
4822,09-07-2020,Nagaland,4178,657,3511,10
4823,09-08-2020,Nagaland,4220,525,3685,10
4824,09-09-2020,Nagaland,4245,496,3739,10
4825,09-10-2020,Nagaland,4375,578,3787,10
4826,09-11-2020,Nagaland,4636,834,3792,10
4827,09-12-2020,Nagaland,4946,1134,3802,10
4828,09-13-2020,Nagaland,5064,1215,3839,10
4829,09-14-2020,Nagaland,5083,1172,3901,10
4830,09-15-2020,Nagaland,5214,1289,3915,10
4831,09-16-2020,Nagaland,5229,1269,3945,15
4832,09-17-2020,Nagaland,5263,1261,3987,15
4833,09-18-2020,Nagaland,5306,1193,4098,15
4834,09-19-2020,Nagaland,5357,1213,4129,15
4835,09-20-2020,Nagaland,5392,1206,4171,15
4836,09-21-2020,Nagaland,5451,1184,4252,15
4837,09-22-2020,Nagaland,5544,1052,4477,15
4838,09-23-2020,Nagaland,5604,1072,4517,15
4839,09-24-2020,Nagaland,5671,1119,4536,16
4840,09-25-2020,Nagaland,5730,1088,4626,16
4841,09-26-2020,Nagaland,5768,1083,4669,16
4842,09-27-2020,Nagaland,5862,1027,4819,16
4843,09-28-2020,Nagaland,5946,1042,4888,16
4844,09-29-2020,Nagaland,5957,1002,4938,17
4845,09-30-2020,Nagaland,6040,1037,4986,17
4846,10-01-2020,Nagaland,6163,1080,5066,17
4847,10-02-2020,Nagaland,6244,1083,5144,17
4848,10-03-2020,Nagaland,6318,1090,5211,17
4849,10-04-2020,Nagaland,6429,1155,5257,17
4850,10-05-2020,Nagaland,6552,1226,5309,17
4851,10-06-2020,Nagaland,6594,1155,5422,17
4852,10-07-2020,Nagaland,6662,1185,5460,17
4853,10-08-2020,Nagaland,6715,1200,5498,17
4854,10-09-2020,Nagaland,6736,1155,5564,17
4855,10-10-2020,Nagaland,6888,1215,5656,17
4856,03-16-2020,Odisha,1,1,0,0
4857,03-17-2020,Odisha,1,1,0,0
4858,03-18-2020,Odisha,1,1,0,0
4859,03-19-2020,Odisha,1,1,0,0
4860,03-20-2020,Odisha,1,1,0,0
4861,03-21-2020,Odisha,2,2,0,0
4862,03-22-2020,Odisha,2,2,0,0
4863,03-23-2020,Odisha,2,2,0,0
4864,03-24-2020,Odisha,2,2,0,0
4865,03-25-2020,Odisha,2,2,0,0
4866,03-26-2020,Odisha,2,2,0,0
4867,03-27-2020,Odisha,2,2,0,0
4868,03-28-2020,Odisha,3,3,0,0
4869,03-29-2020,Odisha,3,3,0,0
4870,03-30-2020,Odisha,3,3,0,0
4871,03-31-2020,Odisha,3,3,0,0
4872,04-01-2020,Odisha,4,4,0,0
4873,04-02-2020,Odisha,4,4,0,0
4874,04-03-2020,Odisha,5,5,0,0
4875,04-04-2020,Odisha,5,5,0,0
4876,04-05-2020,Odisha,20,20,0,0
4877,04-06-2020,Odisha,21,19,2,0
4878,04-07-2020,Odisha,21,19,2,0
4879,04-08-2020,Odisha,42,39,2,1
4880,04-09-2020,Odisha,42,39,2,1
4881,04-10-2020,Odisha,44,41,2,1
4882,04-11-2020,Odisha,48,45,2,1
4883,04-12-2020,Odisha,50,47,2,1
4884,04-13-2020,Odisha,54,41,12,1
4885,04-14-2020,Odisha,54,41,12,1
4886,04-15-2020,Odisha,60,41,18,1
4887,04-16-2020,Odisha,60,41,18,1
4888,04-17-2020,Odisha,60,40,19,1
4889,04-18-2020,Odisha,60,40,19,1
4890,04-19-2020,Odisha,61,36,24,1
4891,04-20-2020,Odisha,68,43,24,1
4892,04-21-2020,Odisha,74,49,24,1
4893,04-22-2020,Odisha,79,54,24,1
4894,04-23-2020,Odisha,83,50,32,1
4895,04-24-2020,Odisha,90,56,33,1
4896,04-25-2020,Odisha,94,60,33,1
4897,04-26-2020,Odisha,94,60,33,1
4898,04-27-2020,Odisha,103,67,35,1
4899,04-28-2020,Odisha,118,80,37,1
4900,04-29-2020,Odisha,118,79,38,1
4901,04-30-2020,Odisha,125,85,39,1
4902,05-01-2020,Odisha,142,102,39,1
4903,05-02-2020,Odisha,149,93,55,1
4904,05-03-2020,Odisha,157,100,56,1
4905,05-04-2020,Odisha,162,105,56,1
4906,05-05-2020,Odisha,169,108,60,1
4907,05-06-2020,Odisha,175,114,60,1
4908,05-07-2020,Odisha,185,122,61,2
4909,05-08-2020,Odisha,219,155,62,2
4910,05-09-2020,Odisha,271,206,63,2
4911,05-10-2020,Odisha,294,229,63,2
4912,05-11-2020,Odisha,377,306,68,3
4913,05-12-2020,Odisha,414,326,85,3
4914,05-13-2020,Odisha,437,318,116,3
4915,05-14-2020,Odisha,538,392,143,3
4916,05-15-2020,Odisha,611,450,158,3
4917,05-16-2020,Odisha,672,503,166,3
4918,05-17-2020,Odisha,737,538,196,3
4919,05-18-2020,Odisha,828,604,220,4
4920,05-19-2020,Odisha,876,652,220,4
4921,05-20-2020,Odisha,978,696,277,5
4922,05-21-2020,Odisha,1052,739,307,6
4923,05-22-2020,Odisha,1103,703,393,7
4924,05-23-2020,Odisha,1189,746,436,7
4925,05-24-2020,Odisha,1269,765,497,7
4926,05-25-2020,Odisha,1336,779,550,7
4927,05-26-2020,Odisha,1438,782,649,7
4928,05-27-2020,Odisha,1517,777,733,7
4929,05-28-2020,Odisha,1593,853,733,7
4930,05-29-2020,Odisha,1660,766,887,7
4931,05-30-2020,Odisha,1723,829,887,7
4932,05-31-2020,Odisha,1819,762,1050,7
4933,06-01-2020,Odisha,1948,815,1126,7
4934,06-02-2020,Odisha,2104,852,1245,7
4935,06-03-2020,Odisha,2245,913,1325,7
4936,06-04-2020,Odisha,2388,965,1416,7
4937,06-05-2020,Odisha,2478,1055,1416,7
4938,06-06-2020,Odisha,2608,996,1604,8
4939,06-07-2020,Odisha,2781,1057,1716,8
4940,06-08-2020,Odisha,2856,953,1894,9
4941,06-09-2020,Odisha,2994,992,1993,9
4942,06-10-2020,Odisha,3140,998,2133,9
4943,06-11-2020,Odisha,3250,959,2282,9
4944,06-12-2020,Odisha,3386,1023,2354,9
4945,06-13-2020,Odisha,3498,1014,2474,10
4946,06-14-2020,Odisha,3723,1119,2594,10
4947,06-15-2020,Odisha,3909,1190,2708,11
4948,06-16-2020,Odisha,4055,1190,2854,11
4949,06-17-2020,Odisha,4163,1178,2974,11
4950,06-18-2020,Odisha,4338,1280,3047,11
4951,06-19-2020,Odisha,4512,1357,3144,11
4952,06-20-2020,Odisha,4677,1369,3297,11
4953,06-21-2020,Odisha,4856,1310,3534,12
4954,06-22-2020,Odisha,5160,1426,3720,14
4955,06-23-2020,Odisha,5303,1425,3863,15
4956,06-24-2020,Odisha,5470,1465,3988,17
4957,06-25-2020,Odisha,5752,1612,4123,17
4958,06-26-2020,Odisha,5962,1654,4291,17
4959,06-27-2020,Odisha,6180,1741,4422,17
4960,06-28-2020,Odisha,6350,1726,4606,18
4961,06-29-2020,Odisha,6614,1850,4743,21
4962,06-30-2020,Odisha,6859,1890,4946,23
4963,07-01-2020,Odisha,7065,1851,5189,25
4964,07-02-2020,Odisha,7316,1938,5353,25
4965,07-03-2020,Odisha,7545,2016,5502,27
4966,07-04-2020,Odisha,8106,2372,5705,29
4967,07-05-2020,Odisha,8601,2633,5934,34
4968,07-06-2020,Odisha,9070,2810,6224,36
4969,07-07-2020,Odisha,9526,3002,6486,38
4970,07-08-2020,Odisha,10097,3352,6703,42
4971,07-09-2020,Odisha,10624,3570,7006,48
4972,07-10-2020,Odisha,11201,3742,7407,52
4973,07-11-2020,Odisha,11956,3928,7972,56
4974,07-12-2020,Odisha,12526,4105,8360,61
4975,07-13-2020,Odisha,13121,4307,8750,64
4976,07-14-2020,Odisha,13737,4412,9255,70
4977,07-15-2020,Odisha,14280,4342,9864,74
4978,07-16-2020,Odisha,14898,4345,10476,77
4979,07-17-2020,Odisha,15392,4436,10877,79
4980,07-18-2020,Odisha,16110,4697,11330,83
4981,07-19-2020,Odisha,16701,4678,11937,86
4982,07-20-2020,Odisha,17437,4893,12453,91
4983,07-21-2020,Odisha,18110,5103,12910,97
4984,07-22-2020,Odisha,18757,5344,13310,103
4985,07-23-2020,Odisha,19835,5977,13750,108
4986,07-24-2020,Odisha,21099,6592,14393,114
4987,07-25-2020,Odisha,22693,7372,15201,120
4988,07-26-2020,Odisha,24013,7954,15929,130
4989,07-27-2020,Odisha,25389,8456,16793,140
4990,07-28-2020,Odisha,26892,9371,17374,147
4991,07-29-2020,Odisha,28107,9892,18061,154
4992,07-30-2020,Odisha,29175,10077,18939,159
4993,07-31-2020,Odisha,30378,10463,19746,169
4994,08-01-2020,Odisha,31877,11182,20518,177
4995,08-02-2020,Odisha,33479,12018,21274,187
4996,08-03-2020,Odisha,34913,12761,21955,197
4997,08-04-2020,Odisha,36297,13016,23074,207
4998,08-05-2020,Odisha,37681,12982,24483,216
4999,08-06-2020,Odisha,39018,13055,25738,225
5000,08-07-2020,Odisha,40717,13594,26888,235
5001,08-08-2020,Odisha,42550,13605,28698,247
5002,08-09-2020,Odisha,44193,13692,30242,259
5003,08-10-2020,Odisha,45927,13870,31785,272
5004,08-11-2020,Odisha,47455,14148,33021,286
5005,08-12-2020,Odisha,48796,13694,34806,296
5006,08-13-2020,Odisha,50672,13888,36479,305
5007,08-14-2020,Odisha,52653,14438,37901,314
5008,08-15-2020,Odisha,54630,15100,39206,324
5009,08-16-2020,Odisha,57126,16066,40727,333
5010,08-17-2020,Odisha,60050,17430,42277,343
5011,08-18-2020,Odisha,62294,18161,43780,353
5012,08-19-2020,Odisha,64533,18856,45315,362
5013,08-20-2020,Odisha,67122,19814,46936,372
5014,08-21-2020,Odisha,70020,21063,48577,380
5015,08-22-2020,Odisha,72718,21824,50504,390
5016,08-23-2020,Odisha,75537,22861,52277,399
5017,08-24-2020,Odisha,78530,23715,54406,409
5018,08-25-2020,Odisha,81479,24135,56925,419
5019,08-26-2020,Odisha,84231,24333,59470,428
5020,08-27-2020,Odisha,87602,24348,62813,441
5021,08-28-2020,Odisha,90986,25215,65323,448
5022,08-29-2020,Odisha,94668,26386,67826,456
5023,08-30-2020,Odisha,97920,26736,70714,470
5024,08-31-2020,Odisha,100934,27219,73233,482
5025,09-01-2020,Odisha,103536,25758,77286,492
5026,09-02-2020,Odisha,106561,25288,80770,503
5027,09-03-2020,Odisha,109780,25193,84073,514
5028,09-04-2020,Odisha,113411,25538,87351,522
5029,09-05-2020,Odisha,116678,25816,90331,531
5030,09-06-2020,Odisha,120221,25909,93774,538
5031,09-07-2020,Odisha,124031,27121,96364,546
5032,09-08-2020,Odisha,127892,27938,99398,556
5033,09-09-2020,Odisha,131382,28628,102185,569
5034,09-10-2020,Odisha,135130,29255,105295,580
5035,09-11-2020,Odisha,139121,30529,108001,591
5036,09-12-2020,Odisha,143117,30450,112062,605
5037,09-13-2020,Odisha,146894,30999,115279,616
5038,09-14-2020,Odisha,150807,31539,118642,626
5039,09-15-2020,Odisha,155005,32344,122024,637
5040,09-16-2020,Odisha,158650,32267,125738,645
5041,09-17-2020,Odisha,162920,32405,129859,656
5042,09-18-2020,Odisha,167161,33026,133466,669
5043,09-19-2020,Odisha,171341,33092,137567,682
5044,09-20-2020,Odisha,175550,33202,141657,691
5045,09-21-2020,Odisha,179880,33504,145675,701
5046,09-22-2020,Odisha,184122,34033,149379,710
5047,09-23-2020,Odisha,188311,34377,153213,721
5048,09-24-2020,Odisha,192548,34547,157265,736
5049,09-25-2020,Odisha,196888,35092,161044,752
5050,09-26-2020,Odisha,201096,34897,165432,767
5051,09-27-2020,Odisha,205452,34476,170193,783
5052,09-28-2020,Odisha,209374,35006,173571,797
5053,09-29-2020,Odisha,212609,34211,177585,813
5054,09-30-2020,Odisha,215676,33367,181481,828
5055,10-01-2020,Odisha,219119,32577,185700,842
5056,10-02-2020,Odisha,222734,31795,190080,859
5057,10-03-2020,Odisha,226334,31331,194128,875
5058,10-04-2020,Odisha,229387,30301,198194,892
5059,10-05-2020,Odisha,232713,29504,202302,907
5060,10-06-2020,Odisha,235330,28006,206400,924
5061,10-07-2020,Odisha,238003,26846,210217,940
5062,10-08-2020,Odisha,240998,26368,213672,958
5063,10-09-2020,Odisha,244142,26184,216984,974
5064,10-10-2020,Odisha,246839,25460,220388,991
5065,03-19-2020,Puducherry,1,1,0,0
5066,03-20-2020,Puducherry,1,1,0,0
5067,03-21-2020,Puducherry,1,1,0,0
5068,03-22-2020,Puducherry,1,1,0,0
5069,03-23-2020,Puducherry,1,1,0,0
5070,03-24-2020,Puducherry,1,1,0,0
5071,03-25-2020,Puducherry,1,1,0,0
5072,03-26-2020,Puducherry,1,1,0,0
5073,03-27-2020,Puducherry,1,1,0,0
5074,03-28-2020,Puducherry,1,1,0,0
5075,03-29-2020,Puducherry,1,1,0,0
5076,03-30-2020,Puducherry,1,1,0,0
5077,03-31-2020,Puducherry,1,1,0,0
5078,04-01-2020,Puducherry,1,1,0,0
5079,04-02-2020,Puducherry,3,2,1,0
5080,04-03-2020,Puducherry,3,2,1,0
5081,04-04-2020,Puducherry,5,4,1,0
5082,04-05-2020,Puducherry,5,4,1,0
